,AAPL_Price,consumer_sentiment,dollar_index,corp_profits,retail_sales,sentiment_weight
2021-05-06,121.16052921482775,0.9764170807714988,113.22902903225807,3061.975582970833,13325.290322580646,4119746.2202443043
2021-05-07,121.18444123815317,0.9717004969257985,113.12475483870969,3060.4306673476835,13350.548387096775,4121376.0574518014
2021-05-08,121.2083532614786,0.9669839130800982,113.0204806451613,3058.731029567384,13375.806451612903,4123006.216957617
2021-05-09,121.23226528480404,0.9622673292343978,112.9162064516129,3056.8766696299363,13401.06451612903,4124636.6991225667
2021-05-10,121.25617730812948,0.9575507453886976,112.81193225806452,3054.8675875353397,13426.322580645163,4126267.503547602
2021-05-11,121.28008933145492,0.9528341615429972,112.70765806451614,3052.703783283593,13451.58064516129,4127898.6299849586
2021-05-12,121.30400135478035,0.9481175776972969,112.60338387096775,3050.385256874699,13476.83870967742,4129530.0789499693
2021-05-13,121.32791337810579,0.9434009938515965,112.49910967741936,3047.912008308655,13502.09677419355,4131161.850136653
2021-05-14,121.35182540143123,0.9386844100058962,112.39483548387095,3045.284037585462,13527.354838709678,4132793.943665639
2021-05-15,121.37573742475666,0.9339678261601959,112.29056129032259,3042.5013447051197,13552.612903225805,4134426.3594147023
2021-05-16,121.3996494480821,0.9292512423144955,112.1862870967742,3039.563929667629,13577.870967741936,4136059.0976598333
2021-05-17,121.42356147140752,0.9245346584687953,112.08201290322582,3036.497610292244,13603.129032258064,4137692.158065304
2021-05-18,121.44747349473296,0.919818074623095,111.97773870967741,3033.4572934944986,13628.387096774195,4139325.5409393003
2021-05-19,121.4713855180584,0.9151014907773946,111.87346451612903,3030.468797093648,13653.645161290322,4140959.246285683
2021-05-20,121.49529754138383,0.9103849069316944,111.76919032258063,3027.5321210896923,13678.903225806453,4142593.2740768804
2021-05-21,121.51920956470927,0.905668323085994,111.66491612903226,3024.6472654826302,13704.16129032258,4144227.6239188258
2021-05-22,121.54312158803471,0.9009517392402937,111.56064193548387,3021.8142302724627,13729.41935483871,4145862.295999699
2021-05-23,121.56703361136015,0.8962351553945933,111.4563677419355,3019.033015459191,13754.677419354837,4147497.2904179785
2021-05-24,121.59094563468558,0.891518571548893,111.35209354838709,3016.3036210428136,13779.93548387097,4149132.607487882
2021-05-25,121.61485765801102,0.8868019877031926,111.24781935483871,3013.626047023331,13805.193548387097,4150768.2467558444
2021-05-26,121.63876968133646,0.8820854038574923,111.1435451612903,3011.000293400743,13830.451612903225,4152404.2085995562
2021-05-27,121.66268170466188,0.8773688200117921,111.03927096774194,3008.4263601750486,13855.709677419354,4154040.4922569175
2021-05-28,121.68659372798732,0.8726522361660917,110.93499677419355,3005.9042473462496,13880.967741935485,4155677.0983845554
2021-05-29,121.71050575131275,0.8679356523203915,110.83072258064517,3003.433954914346,13906.225806451615,4157314.0270861527
2021-05-30,121.73441777463819,0.8628236134005532,110.75196612903225,3001.015482879336,13927.923195084486,4158951.2782501034
2021-05-31,121.75832979796363,0.8573161194065773,110.69872741935482,2998.6488312412207,13946.059907834102,4160588.8515167595
2021-06-01,121.78224182128906,0.8514131703384636,110.6710064516129,2996.334,13960.635944700462,4162226.7468982707
2021-06-02,122.20653889973958,0.8451147661962121,110.66880322580644,2994.0709891556744,13971.651305683565,1394.0211206307706
2021-06-03,122.6308359781901,0.8384209069798229,110.69211774193549,2991.8597987082435,13979.105990783411,1013.1855180569954
2021-06-04,123.05513305664063,0.8313315926892957,110.74095,2989.7004286577067,13983.0,851.4858096145422
2021-06-05,123.47943013509115,0.8238468233246307,110.8153,2987.592879004065,13983.333333333332,760.1693812425468
2021-06-06,123.90372721354167,0.8163620539599659,110.88964999999999,2985.5371497473175,13983.666666666668,702.1133957890787
2021-06-07,124.3280242919922,0.808877284595301,110.96400000000001,2983.533240887465,13984.0,663.1551549631399
2021-06-08,124.75232137044271,0.8013925152306359,111.03835000000001,2981.5811524245064,13984.333333333332,636.6548274951007
2021-06-09,125.17661844889322,0.7939077458659709,111.1127,2979.6808843584436,13984.666666666668,619.1235331271687
2021-06-10,125.60091552734374,0.7864229765013061,111.18705,2977.832436689275,13985.0,608.6321236862757
2021-06-11,126.02521260579427,0.7789382071366412,111.2614,2976.0358094170006,13985.333333333332,604.1412803078996
2021-06-12,126.44950968424479,0.7714534377719762,111.33574999999999,2974.2910025416213,13985.666666666668,605.2032087633941
2021-06-13,126.87380676269531,0.7639686684073113,111.41009999999999,2972.598016063136,13986.0,611.8457328262843
2021-06-14,127.29810384114583,0.7564838990426462,111.48445,2970.9568499815464,13986.333333333332,624.5760471713587
2021-06-15,127.72240091959635,0.7489991296779814,111.5588,2969.3675042968507,13986.666666666668,644.5053695995681
2021-06-16,128.14669799804688,0.7415143603133164,111.63315,2967.82997900905,13987.0,673.6605013713037
2021-06-17,128.57099507649738,0.7340295909486516,111.7075,2966.352133907835,13987.333333333332,715.6780099831651
2021-06-18,128.99529215494792,0.7265448215839868,111.78184999999999,2964.9418287828985,13987.666666666668,777.4471568268686
2021-06-19,129.41958923339843,0.7190600522193218,111.85620000000002,2963.5990636342394,13988.0,873.6107263547226
2021-06-20,129.84388631184896,0.7115752828546569,111.93055000000001,2962.323838461858,13988.333333333332,1042.3966225384581
2021-06-21,130.26818339029947,0.7040905134899919,112.0049,2961.1161532657543,13988.666666666668,1435.8542200696115
2021-06-22,130.69248046875,0.6966057441253269,112.07925,2959.976008045929,13989.0,14205.240190436518
2021-06-23,131.1167775472005,0.689120974760662,112.1536,2958.903402802381,13989.333333333332,14301.139954433756
2021-06-24,131.54107462565105,0.6816362053959971,112.22794999999999,2957.8983375351113,13989.666666666668,14397.362047528582
2021-06-25,131.96537170410156,0.6741514360313321,112.30229999999999,2956.9608122441186,13990.0,14493.906469720841
2021-06-26,132.3896687825521,0.6666666666666672,112.37665,2956.0908269294046,13990.333333333332,14590.773221012852
2021-06-27,132.8139658610026,0.6591818973020024,112.45100000000001,2955.288381590968,13990.666666666668,14687.962301397896
2021-06-28,133.23826293945314,0.6516971279373374,112.52535,2954.5534762288094,13991.0,14785.473710881537
2021-06-29,133.66256001790364,0.6452816113390532,112.58907857142857,2953.8861108429282,13991.285714285714,14883.307449465483
2021-06-30,134.08685709635418,0.6399353475071496,112.64218571428572,2953.2862854333243,13991.523809523811,14981.463517148813
2021-07-01,134.5111541748047,0.6356583364416268,112.68467142857143,2952.754,13991.714285714286,15079.941913934397
2021-07-02,134.75563246204007,0.6324505781424846,112.71653571428571,2952.289254542952,13991.857142857143,3110.6715131989326
2021-07-03,135.00011074927545,0.6303120726097233,112.73777857142859,2951.8920490621827,13991.952380952382,2285.6756827170143
2021-07-04,135.24458903651083,0.6292428198433426,112.7484,2951.5623835576907,13992.0,1928.9266309984193
2021-07-05,135.4890673237462,0.6292428198433426,112.7484,2951.300258029476,13992.0,1726.3058409426874
2021-07-06,135.7335456109816,0.6292428198433426,112.7484,2951.10567247754,13992.0,1597.2919224820462
2021-07-07,135.97802389821697,0.6292428198433426,112.7484,2950.9786269018814,13992.0,1510.8161265042093
2021-07-08,136.22250218545236,0.6292428198433426,112.7484,2950.919121302501,13992.0,1452.2251304233514
2021-07-09,136.46698047268777,0.6292428198433426,112.7484,2950.927155679398,13992.0,1413.7968843355968
2021-07-10,136.71145875992315,0.6292428198433426,112.7484,2951.002730032573,13992.0,1391.2617577757242
2021-07-11,136.95593704715853,0.6292428198433426,112.7484,2951.145844362025,13992.0,1382.331780965658
2021-07-12,137.2004153343939,0.6292428198433426,112.7484,2951.356498667756,13992.0,1386.0459517386653
2021-07-13,137.4448936216293,0.6292428198433426,112.7484,2951.634692949764,13992.0,1402.519754751633
2021-07-14,137.68937190886467,0.6292428198433426,112.7484,2951.98042720805,13992.0,1432.963562690744
2021-07-15,137.93385019610005,0.6292428198433426,112.7484,2952.3937014426147,13992.0,1479.97710900232
2021-07-16,138.17832848333543,0.6292428198433426,112.7484,2952.874515653456,13992.0,1548.2752069403355
2021-07-17,138.42280677057082,0.6292428198433426,112.7484,2953.4126682823635,13992.0,1646.3001153539485
2021-07-18,138.6672850578062,0.6292428198433426,112.7484,2953.9469499800607,13992.0,1790.0365272352415
2021-07-19,138.91176334504158,0.6292428198433426,112.7484,2954.467159188336,13992.0,2013.4709197115176
2021-07-20,139.15624163227696,0.6292428198433426,112.7484,2954.97329590719,13992.0,2405.445911374409
2021-07-21,139.40071991951234,0.6292428198433426,112.7484,2955.4653601366203,13992.0,3320.574611202794
2021-07-22,139.64519820674772,0.6292428198433426,112.7484,2955.94335187663,13992.0,50563.78050576046
2021-07-23,139.8896764939831,0.6292428198433426,112.7484,2956.4072711272165,13992.0,50744.509427479636
2021-07-24,140.13415478121848,0.6292428198433426,112.7484,2956.8571178883817,13992.0,50925.56067835014
2021-07-25,140.3786330684539,0.6292428198433426,112.7484,2957.2928921601247,13992.0,51106.93425849925
2021-07-26,140.62311135568928,0.6292428198433426,112.7484,2957.714593942445,13992.0,51288.63016775743
2021-07-27,140.86758964292466,0.6292428198433426,112.7484,2958.122223235344,13992.0,51470.648406186774
2021-07-28,141.11206793016004,0.6292428198433426,112.7484,2958.51578003882,13992.0,51652.988973782216
2021-07-29,141.35654621739542,0.6292428198433426,112.7484,2958.895264352874,13992.0,51835.65187055923
2021-07-30,141.6010245046308,0.6272214267666139,112.74902119815668,2959.260676177507,13990.930875576038,52018.63709661737
2021-07-31,141.84550279186618,0.6231786406131565,112.75026359447006,2959.6120155127173,13988.792626728111,52201.944651782665
2021-08-01,142.08998107910156,0.6171144613829703,112.7521271889401,2959.949282358505,13985.58525345622,52385.57453611612
2021-08-02,142.33445936633694,0.6090288890760556,112.75461198156684,2960.272476714871,13981.308755760369,52569.5267496257
2021-08-03,142.57893765357232,0.5989219236924119,112.75771797235022,2960.581598581815,13975.963133640553,52753.80129232284
2021-08-04,142.8234159408077,0.5867935652320396,112.76144516129034,2960.8766479593364,13969.548387096773,52938.398164212886
2021-08-05,143.0678942280431,0.5726438136949386,112.76579354838711,2961.157624847436,13962.064516129032,53123.31736526612
2021-08-06,143.31237251527847,0.5584940621578377,112.77014193548386,2961.4245292461146,13954.58064516129,53308.55889547821
2021-08-07,143.55685080251385,0.5443443106207366,112.77449032258065,2961.6773611553695,13947.096774193547,53494.12275486912
2021-08-08,143.80132908974923,0.5301945590836357,112.77883870967743,2961.9161205752025,13939.612903225805,53680.00894345203
2021-08-09,144.04580737698464,0.5160448075465347,112.7831870967742,2962.1408075056142,13932.129032258064,53866.21746125172
2021-08-10,144.29028566422002,0.5018950560094336,112.78753548387098,2962.3514219466033,13924.645161290322,54052.74830820794
2021-08-11,144.5347639514554,0.4877453044723326,112.79188387096777,2962.5479638981706,13917.161290322581,54239.60148436042
2021-08-12,144.77924223869078,0.47359555293523165,112.7962322580645,2962.730433360315,13909.677419354837,54426.776989671285
2021-08-13,145.02372052592617,0.4594458013981306,112.8005806451613,2962.898830333038,13902.193548387097,54614.274824112006
2021-08-14,145.26819881316155,0.4452960498610296,112.80492903225807,2963.053154816339,13894.709677419354,54802.09498777454
2021-08-15,145.51267710039693,0.43114629832392865,112.80927741935484,2963.1934068102173,13887.225806451615,54990.237480673015
2021-08-16,145.7571553876323,0.4169965467868276,112.81362580645161,2963.3195863146743,13879.74193548387,55178.70230268807
2021-08-17,146.0016336748677,0.40284679524972666,112.81797419354838,2963.420589687851,13872.25806451613,55367.48945384518
2021-08-18,146.24611196210307,0.38869704371262565,112.82232258064516,2963.4297950786076,13864.774193548385,55556.598934223264
2021-08-19,146.49059024933845,0.3745472921755247,112.82667096774195,2963.3360988450863,13857.290322580646,55746.03074380262
2021-08-20,146.73506853657383,0.36039754063842366,112.83101935483872,2963.1395009872867,13849.806451612903,55935.7848825375
2021-08-21,146.97954682380922,0.34624778910132264,112.83536774193547,2962.8400015052084,13842.322580645163,56125.86135050789
2021-08-22,147.2240251110446,0.3320980375642217,112.83971612903225,2962.4376003988527,13834.838709677419,56316.26014762669
2021-08-23,147.46850339827998,0.31794828602712066,112.84406451612904,2961.932297668219,13827.354838709678,56506.981273878475
2021-08-24,147.71298168551536,0.3037985344900197,112.84841290322582,2961.3240933133065,13819.870967741936,56698.024729306846
2021-08-25,147.95745997275077,0.2896487829529186,112.85276129032259,2960.6129873341165,13812.387096774195,56889.39051403116
2021-08-26,148.20193825998615,0.2754990314158176,112.85710967741934,2959.798979730648,13804.903225806453,57081.07862785068
2021-08-27,148.44641654722153,0.26134927987871664,112.86145806451613,2958.8820705029025,13797.41935483871,57273.089070819406
2021-08-28,148.6908948344569,0.24719952834161565,112.8658064516129,2957.862259650878,13789.935483870968,57465.421843010256
2021-08-29,148.9353731216923,0.23304977680451464,112.87015483870968,2956.739547174576,13782.451612903227,57658.076944370216
2021-08-30,149.17985140892768,0.22064788856669612,112.88105678955455,2955.5139330739953,13779.89400921659,57851.054374960106
2021-08-31,149.42432969616306,0.2099938636281601,112.89851230414747,2954.1854173491365,13782.26267281106,58044.35413468817
2021-09-01,149.66880798339844,0.2010877019889066,112.92252138248848,2952.754,13789.557603686637,58237.9762236077
2021-09-02,149.3462646484375,0.19392940364893554,112.95308402457759,2951.2196810265846,13801.778801843318,1200.2981107360517
2021-09-03,149.02372131347656,0.18851896860824696,112.99020023041474,2949.5824604288923,13818.926267281106,870.6626900495896
2021-09-04,148.70117797851563,0.1848563968668409,113.03387000000001,2947.842338206922,13841.0,730.2171049377281
2021-09-05,148.37863464355468,0.1829416884247173,113.08409333333334,2945.9993143606725,13868.0,650.5685554254404
2021-09-06,148.05609130859375,0.18102697998259373,113.13431666666666,2944.0533888901455,13895.0,599.6489037539473
2021-09-07,147.73354797363282,0.17911227154047013,113.18454,2942.0045617953406,13922.0,565.2136057308556
2021-09-08,147.41100463867187,0.17719756309834653,113.23476333333333,2939.8528330762574,13949.0,541.5150849109194
2021-09-09,147.08846130371094,0.17528285465622298,113.28498666666668,2937.5982027328964,13976.0,525.5267751106016
2021-09-10,146.76591796875,0.1733681462140994,113.33521,2935.240670765257,14003.0,515.5678999038654
2021-09-11,146.44337463378906,0.17145343777197578,113.38543333333334,2932.7802371733396,14030.0,510.7236632434386
2021-09-12,146.12083129882814,0.1695387293298522,113.43565666666667,2930.216901957144,14057.0,510.58596540258645
2021-09-13,145.79828796386718,0.1676240208877286,113.48588,2927.5506651166706,14084.0,515.1508910548621
2021-09-14,145.47574462890626,0.16570931244560502,113.53610333333333,2924.781526651919,14111.0,524.818133221431
2021-09-15,145.1532012939453,0.16379460400348142,113.58632666666666,2921.9094865628895,14138.0,540.4921438202166
2021-09-16,144.83065795898438,0.16187989556135784,113.63654999999999,2918.9345448495815,14165.0,563.839279981198
2021-09-17,144.50811462402345,0.15996518711923427,113.68677333333333,2915.9666960709446,14192.0,597.863500553376
2021-09-18,144.1855712890625,0.15805047867711067,113.73699666666666,2913.1159347859257,14219.0,648.2722332603095
2021-09-19,143.86302795410157,0.15613577023498706,113.78722,2910.3822609945255,14246.0,727.226642924246
2021-09-20,143.5404846191406,0.1542210617928635,113.83744333333334,2907.7656746967446,14273.0,866.5751560152096
2021-09-21,143.2179412841797,0.1523063533507399,113.88766666666666,2905.266175892583,14300.0,1193.7798083911252
2021-09-22,142.89539794921876,0.1503916449086163,113.93789000000001,2902.8837645820404,14327.0,33209.59591728623
2021-09-23,142.5728546142578,0.1484769364664927,113.98811333333333,2900.618440765116,14354.0,33063.410934231826
2021-09-24,142.25031127929688,0.14656222802436916,114.03833666666667,2898.4702044418104,14381.0,32917.548280339644
2021-09-25,141.92776794433593,0.14464751958224556,114.08856,2896.439055612124,14408.0,32772.00795561902
2021-09-26,141.605224609375,0.14273281114012198,114.13878333333332,2894.524994276056,14435.0,32626.789960064925
2021-09-27,141.28268127441407,0.14081810269799838,114.18900666666666,2892.728020433607,14462.0,32481.89429369667
2021-09-28,140.96013793945312,0.1389033942558748,114.23923,2891.048134084777,14489.0,32337.32095648261
2021-09-29,140.6375946044922,0.13622745484953866,114.28150990783409,2889.4853352295654,14509.940092165898,32193.06994842638
2021-09-30,140.31505126953124,0.13279028447899005,114.31584639016897,2888.039623867973,14524.820276497694,32049.141269547446
2021-10-01,139.9925079345703,0.12859188314422892,114.34223944700459,2886.711,14533.640552995392,31905.534919837934
2021-10-02,140.1922636955015,0.12363225084525528,114.36068907834101,2885.499463625645,14536.400921658986,1245.503124607638
2021-10-03,140.3920194564327,0.11791138758206911,114.37119528417819,2884.405014744909,14533.101382488478,903.5460348911272
2021-10-04,140.5917752173639,0.11142929335467043,114.37375806451612,2883.4276533577927,14523.74193548387,757.7418434912253
2021-10-05,140.7915309782951,0.10418596816305922,114.36837741935483,2882.567379464294,14508.322580645161,675.0134202600276
2021-10-06,140.9912867392263,0.09694264297144799,114.36299677419356,2881.8241930644144,14492.90322580645,622.0982834018637
2021-10-07,141.19104250015752,0.08969931777983679,114.35761612903227,2881.198094158154,14477.483870967742,586.2914329979432
2021-10-08,141.39079826108872,0.08245599258822559,114.35223548387096,2880.689082745512,14462.06451612903,561.627665555062
2021-10-09,141.59055402201992,0.07521266739661439,114.34685483870967,2880.29715882649,14446.645161290322,544.9650220912245
2021-10-10,141.7903097829511,0.06796934220500318,114.3414741935484,2880.0223224010856,14431.225806451612,534.5580117425387
2021-10-11,141.9900655438823,0.06072601701339198,114.3360935483871,2879.8645734693,14415.806451612903,529.4559304540464
2021-10-12,142.1898213048135,0.05348269182178078,114.33071290322582,2879.823912031134,14400.387096774195,529.2337023459855
2021-10-13,142.3895770657447,0.04623936663016958,114.32533225806453,2879.900338086587,14384.967741935485,533.8853487649069
2021-10-14,142.5893328266759,0.03899604143855837,114.31995161290321,2880.093851635658,14369.548387096775,543.8231576411696
2021-10-15,142.7890885876071,0.031752716246947164,114.31457096774194,2880.404452678348,14354.129032258063,559.9822691785308
2021-10-16,142.9888443485383,0.02450939105533596,114.30919032258065,2880.832141214658,14338.709677419354,584.0868485907181
2021-10-17,143.18860010946952,0.017266065863724755,114.30380967741935,2881.359343824265,14323.290322580646,619.2461988719575
2021-10-18,143.38835587040072,0.01002274067211355,114.29842903225806,2881.8806199852493,14307.870967741936,671.3693790437316
2021-10-19,143.5881116313319,0.0027794154805023436,114.29304838709676,2882.3783962772914,14292.451612903227,753.0502549079911
2021-10-20,143.7878673922631,-0.0044639097111088604,114.28766774193548,2882.8526727003896,14277.032258064515,897.281560043042
2021-10-21,143.9876231531943,-0.011707234902720066,114.2822870967742,2883.303449254545,14261.612903225807,1236.1984556214068
2021-10-22,144.1873789141255,-0.01895056009433127,114.2769064516129,2883.7307259397567,14246.193548387097,81417.51503580816
2021-10-23,144.3871346750567,-0.02619388528594247,114.2715258064516,2884.1345027560255,14230.774193548388,81646.79370939572
2021-10-24,144.5868904359879,-0.03343721047755368,114.26614516129032,2884.514779703351,14215.354838709678,81876.39471208346
2021-10-25,144.7866461969191,-0.04068053566916489,114.26076451612903,2884.871556781733,14199.93548387097,82106.31804408196
2021-10-26,144.9864019578503,-0.04792386086077608,114.25538387096775,2885.2048339911726,14184.516129032258,82336.56370518247
2021-10-27,145.18615771878152,-0.05516718605238729,114.25000322580645,2885.5146113316678,14169.09677419355,82567.13169547153
2021-10-28,145.3859134797127,-0.0624105112439985,114.24462258064516,2885.800888803221,14153.677419354839,82798.02201507834
2021-10-29,145.5856692406439,-0.0696538364356097,114.23924193548388,2886.0636664058306,14138.25806451613,83029.23466375993
2021-10-30,145.7854250015751,-0.07506667789662769,114.24262757296468,2886.3029441394965,14130.103379416281,83260.76964168459
2021-10-31,145.9851807625063,-0.07864903562705246,114.25477949308755,2886.51872200422,14129.213364055298,83492.62694880679
2021-11-01,146.1849365234375,-0.080400909626884,114.27569769585253,2886.711,14135.58801843318,83724.80658512209
2021-11-02,146.7099848429362,-0.08032229989612234,114.3053821812596,2886.8797781268368,14149.227342549924,2077.495149614901
2021-11-03,147.2350331624349,-0.07841320643476746,114.34383294930876,2887.0250563847303,14170.131336405528,1511.125213841701
2021-11-04,147.76008148193358,-0.07467362924281935,114.39104999999999,2887.1468347736804,14198.300000000001,1270.8248370630693
2021-11-05,148.2851298014323,-0.06910356832027802,114.44703333333334,2887.2451132936876,14233.733333333334,1135.2798807966203
2021-11-06,148.810178120931,-0.06353350739773671,114.50301666666667,2887.3198919447514,14269.166666666668,1049.246984442448
2021-11-07,149.3352264404297,-0.05796344647519538,114.559,2887.371170726872,14304.6,991.6512843159793
2021-11-08,149.8602747599284,-0.052393385552654055,114.61498333333334,2887.3989496400495,14340.033333333335,952.6146118273534
2021-11-09,150.38532307942708,-0.04682332463011273,114.67096666666667,2887.403228684284,14375.466666666665,926.9491307842409
2021-11-10,150.91037139892578,-0.04125326370757141,114.72695,2887.384007859575,14410.9,911.789331042184
2021-11-11,151.43541971842447,-0.03568320278503009,114.78293333333333,2887.3412871659225,14446.333333333332,905.5953290092714
2021-11-12,151.96046803792316,-0.030113141862488757,114.83891666666668,2887.275066603327,14481.766666666665,907.7093866210995
2021-11-13,152.4855163574219,-0.02454308093994744,114.8949,2887.1853461717888,14517.199999999999,918.1841330915182
2021-11-14,153.01056467692058,-0.01897302001740611,114.95088333333334,2887.0721258713074,14552.633333333333,937.78923662398
2021-11-15,153.53561299641927,-0.01340295909486479,115.00686666666668,2886.9354057018827,14588.066666666666,968.198562385315
2021-11-16,154.06066131591797,-0.007832898172323466,115.06285000000001,2886.775185663514,14623.5,1012.4563080906971
2021-11-17,154.58570963541666,-0.002262837249782143,115.11883333333334,2886.614395085915,14658.933333333334,1076.0134623304625
2021-11-18,155.11075795491536,0.0033072236727591797,115.17481666666667,2886.475963298796,14694.366666666667,1169.175275890653
2021-11-19,155.63580627441405,0.008877284595300503,115.2308,2886.359890302158,14729.800000000001,1313.7850882882406
2021-11-20,156.16085459391275,0.014447345517841825,115.28678333333333,2886.2661760960013,14765.233333333334,1566.613710843863
2021-11-21,156.68590291341147,0.02001740644038315,115.34276666666666,2886.1948206803245,14800.666666666668,2151.186636819764
2021-11-22,157.21095123291016,0.025587467362924474,115.39874999999999,2886.145824055129,14836.1,13393.87377125591
2021-11-23,157.73599955240886,0.03115752828546579,115.45473333333334,2886.119186220414,14871.533333333335,13487.001733261728
2021-11-24,158.26104787190755,0.036727589208007116,115.51071666666667,2886.1149071761797,14906.966666666665,13580.452024352511
2021-11-25,158.78609619140624,0.04229765013054844,115.5667,2886.132986922426,14942.4,13674.224644525464
2021-11-26,159.31114451090494,0.04786771105308977,115.62268333333336,2886.1734254591533,14977.833333333332,13768.319593788992
2021-11-27,159.83619283040363,0.05343777197563109,115.67866666666667,2886.2362227863614,15013.266666666666,13862.73687213696
2021-11-28,160.36124114990236,0.059007832898172415,115.73465,2886.32137890405,15048.699999999999,13957.476479573399
2021-11-29,160.88628946940105,0.06378217083177926,115.7826357142857,2886.428893812219,15079.07142857143,14052.538416099616
2021-11-30,161.41133778889974,0.06776078577645164,115.82262380952382,2886.558767510868,15104.38095238095,14147.922681712715
2021-12-01,161.93638610839844,0.07094367773218954,115.85461428571429,2886.711,15124.628571428571,14243.629276416546
2021-12-02,162.09236686460434,0.07333084669899297,115.87860714285715,2886.8855912796116,15139.814285714285,1899.0513867185746
2021-12-03,162.24834762081022,0.07492229267686192,115.89460238095238,2887.0825413497037,15149.938095238094,1386.592126645028
2021-12-04,162.40432837701613,0.07571801566579639,115.9026,2887.301850210277,15155.0,1167.3691605457332
2021-12-05,162.56030913322203,0.07571801566579639,115.9026,2887.5435178613297,15155.0,1043.2906578255618
2021-12-06,162.7162898894279,0.07571801566579639,115.9026,2887.807544302865,15155.0,964.3700119688824
2021-12-07,162.87227064563382,0.07571801566579639,115.9026,2888.0939295348794,15155.0,911.4485240898787
2021-12-08,163.02825140183973,0.07571801566579639,115.9026,2888.4026735573752,15155.0,875.5224737614174
2021-12-09,163.1842321580456,0.07571801566579639,115.9026,2888.733776370352,15155.0,851.8557556047878
2021-12-10,163.3402129142515,0.07571801566579639,115.9026,2889.0872379738094,15155.0,837.8303158559992
2021-12-11,163.49619367045742,0.07571801566579639,115.9026,2889.463058367747,15155.0,832.0397314015034
2021-12-12,163.6521744266633,0.07571801566579639,115.9026,2889.861237552166,15155.0,833.885806061723
2021-12-13,163.8081551828692,0.07571801566579639,115.9026,2890.2817755270657,15155.0,843.4231059331969
2021-12-14,163.9641359390751,0.07571801566579639,115.9026,2890.7246722924456,15155.0,861.367286429789
2021-12-15,164.12011669528098,0.07571801566579639,115.9026,2891.189927848307,15155.0,889.2703437262056
2021-12-16,164.2760974514869,0.07571801566579639,115.9026,2891.6775421946486,15155.0,929.9555051513381
2021-12-17,164.4320782076928,0.07571801566579639,115.9026,2892.1831933282588,15155.0,988.4852910040267
2021-12-18,164.5880589638987,0.07571801566579639,115.9026,2892.6809492298617,15155.0,1074.4542966638153
2021-12-19,164.74403972010458,0.07571801566579639,115.9026,2893.166487896246,15155.0,1208.2811986449706
2021-12-20,164.9000204763105,0.07571801566579639,115.9026,2893.6398093274106,15155.0,1443.4103840323985
2021-12-21,165.0560012325164,0.07571801566579639,115.9026,2894.1009135233553,15155.0,1993.752314298207
2021-12-22,165.21198198872227,0.07571801566579639,115.9026,2894.5498004840806,15155.0,177056.19064591714
2021-12-23,165.36796274492818,0.07571801566579639,115.9026,2894.9864702095874,15155.0,177394.21140637354
2021-12-24,165.52394350113408,0.07571801566579639,115.9026,2895.410922699875,15155.0,177732.55449509015
2021-12-25,165.67992425733996,0.07571801566579639,115.9026,2895.823157954943,15155.0,178071.21991305109
2021-12-26,165.83590501354587,0.07571801566579639,115.9026,2896.2231759747906,15155.0,178410.2076601569
2021-12-27,165.99188576975178,0.07571801566579639,115.9026,2896.6109767594203,15155.0,178749.5177363032
2021-12-28,166.14786652595765,0.07571801566579639,115.9026,2896.9865603088297,15155.0,179089.15014137616
2021-12-29,166.30384728216356,0.07571801566579639,115.9026,2897.349926623021,15155.0,179429.10487669235
2021-12-30,166.45982803836947,0.07384100780883403,115.90018018433182,2897.701075701992,15140.202764976959,179769.3819403164
2021-12-31,166.61580879457534,0.07008699209490926,115.8953405529954,2898.040007545744,15110.608294930877,180109.98133329113
2022-01-01,166.77178955078125,0.06445596852402213,115.88808110599079,2898.366722154277,15066.216589861751,180450.90305582972
2022-01-02,166.92777030698716,0.05694793709617262,115.87840184331799,2898.68121952759,15007.027649769587,180792.14710706472
2022-01-03,167.08375106319303,0.04756289781136074,115.86630276497696,2898.9834996656846,14933.04147465438,181133.713487913
2022-01-04,167.23973181939894,0.03630085066958648,115.85178387096776,2899.273562568559,14844.25806451613,181475.60219804104
2022-01-05,167.39571257560485,0.02316179567084984,115.83484516129033,2899.5514082362142,14740.677419354839,181817.81323707572
2022-01-06,167.55169333181072,0.0100227406721132,115.8179064516129,2899.817036668651,14637.09677419355,182160.34660514203
2022-01-07,167.70767408801663,-0.0031163143266234347,115.80096774193548,2900.070447865867,14533.516129032258,182503.20230312945
2022-01-08,167.86365484422254,-0.01625536932536007,115.78402903225808,2900.3116418278646,14429.935483870968,182846.3803303441
2022-01-09,168.01963560042842,-0.029394424324096707,115.76709032258064,2900.540618554643,14326.354838709678,183189.88068575683
2022-01-10,168.17561635663432,-0.04253347932283334,115.75015161290322,2900.7573780462026,14222.774193548388,183533.7033716403
2022-01-11,168.33159711284023,-0.05567253432156998,115.73321290322579,2900.9619203025413,14119.193548387095,183877.8483863354
2022-01-12,168.4875778690461,-0.06881158932030662,115.7162741935484,2901.154245323662,14015.612903225805,184222.31572941886
2022-01-13,168.643558625252,-0.08195064431904327,115.69933548387097,2901.334353109563,13912.032258064517,184567.10540297674
2022-01-14,168.79953938145792,-0.09508969931777989,115.68239677419355,2901.502243660245,13808.451612903225,184912.21740568322
2022-01-15,168.9555201376638,-0.10822875431651655,115.66545806451612,2901.657916975707,13704.870967741936,185257.6517361913
